,total,data,pde,border
0,0.2660009519432683,0.647022938423128,0.028936106901677573,0.12204379014704511
1,0.09428532520331533,0.24548791259168143,0.01981011317784797,0.01755794254832912
2,0.0871847827122154,0.2309704042342772,0.017862727840330047,0.01272120850696509
3,0.085788205714829,0.22858101695057859,0.017440104318490947,0.011343490321144283
4,0.08230620761772237,0.22125131861273065,0.01608682568297239,0.009580471479272223
5,0.08230815239879022,0.22111122920570603,0.015601473268547869,0.010211745705890346
6,0.08255281214074917,0.22147590011717325,0.0155380204157253,0.010644506969550872
7,0.08108141901622336,0.21901457747781133,0.015502405198605126,0.008727266143233213
8,0.0822547042675047,0.2212048926087747,0.01525160923588976,0.01030760238940143
9,0.08037430182637939,0.21716038182557348,0.014489767764392028,0.009472749139889177
